# Time,Radius_of_Gyration
8.550000000000000000e+03,8.614590828526031885e+01
8.600000000000000000e+03,8.616428531336339347e+01
8.650000000000000000e+03,8.620534760085608639e+01
8.700000000000000000e+03,8.618328247345360182e+01
8.750000000000000000e+03,8.618325090176256253e+01
8.800000000000000000e+03,8.619018906911803413e+01
8.850000000000000000e+03,8.619194890807216325e+01
8.900000000000000000e+03,8.610376368940738701e+01
8.950000000000000000e+03,8.617106375228985371e+01
9.000000000000000000e+03,8.621875170105252550e+01
9.050000000000000000e+03,8.616001933113487610e+01
9.100000000000000000e+03,8.619980286098723354e+01
9.150000000000000000e+03,8.617950966864277973e+01
9.200000000000000000e+03,8.622580128898415808e+01
9.250000000000000000e+03,8.615686297060663890e+01
9.300000000000000000e+03,8.618895346879351393e+01
9.350000000000000000e+03,8.628465196825214889e+01
9.400000000000000000e+03,8.622382261749486076e+01
9.450000000000000000e+03,8.629639080097045678e+01
9.500000000000000000e+03,8.619989003302856645e+01
9.550000000000000000e+03,8.627128755833311402e+01
9.600000000000000000e+03,8.619454070154958458e+01
9.650000000000000000e+03,8.625152224063640460e+01
9.700000000000000000e+03,8.618622527813799650e+01
9.750000000000000000e+03,8.613678994528501676e+01
9.800000000000000000e+03,8.614171166771281207e+01
9.850000000000000000e+03,8.619650194654467157e+01
9.900000000000000000e+03,8.619715158376070008e+01
9.950000000000000000e+03,8.614680587983293947e+01
1.000000000000000000e+04,8.608934627486681279e+01
1.005000000000000000e+04,8.612923685197692691e+01
1.010000000000000000e+04,8.614104783892572925e+01
1.015000000000000000e+04,8.613443184960641474e+01
1.020000000000000000e+04,8.606911999722061068e+01
1.025000000000000000e+04,8.609675214060584381e+01
1.030000000000000000e+04,8.604974212574678916e+01
1.035000000000000000e+04,8.613299492155091741e+01
1.040000000000000000e+04,8.618478521140767157e+01
1.045000000000000000e+04,8.608312187406932026e+01
1.050000000000000000e+04,8.601499190442021359e+01
1.055000000000000000e+04,8.605146774758692629e+01
1.060000000000000000e+04,8.610388409326034775e+01
1.065000000000000000e+04,8.611768695264554196e+01
1.070000000000000000e+04,8.615063954254506484e+01
1.075000000000000000e+04,8.610903675737614549e+01
1.080000000000000000e+04,8.610745133937895446e+01
1.085000000000000000e+04,8.606851351810389872e+01
1.090000000000000000e+04,8.614843923364831824e+01
1.095000000000000000e+04,8.625357453557207066e+01
1.100000000000000000e+04,8.619450680149753907e+01
1.105000000000000000e+04,8.619221819769040849e+01
1.110000000000000000e+04,8.613498257138438419e+01
1.115000000000000000e+04,8.611944234125061826e+01
1.120000000000000000e+04,8.613604763606865333e+01
1.125000000000000000e+04,8.615525339351330558e+01
1.130000000000000000e+04,8.614753877211727229e+01
1.135000000000000000e+04,8.618210253926929454e+01
1.140000000000000000e+04,8.608819677755496969e+01
1.145000000000000000e+04,8.621337944586753110e+01
1.150000000000000000e+04,8.615519712709236444e+01
1.155000000000000000e+04,8.612016370856736103e+01
1.160000000000000000e+04,8.617738756427488056e+01
1.165000000000000000e+04,8.606572668398045778e+01
1.170000000000000000e+04,8.607282221946007894e+01
1.175000000000000000e+04,8.603277123163742601e+01
1.180000000000000000e+04,8.602001145600983989e+01
1.185000000000000000e+04,8.606928366495915839e+01
1.190000000000000000e+04,8.608885271615339718e+01
1.195000000000000000e+04,8.605135979750014030e+01
1.200000000000000000e+04,8.607831217137081126e+01
1.205000000000000000e+04,8.613336529015101917e+01
1.210000000000000000e+04,8.606297759748480303e+01
1.215000000000000000e+04,8.606542492738856254e+01
1.220000000000000000e+04,8.607704986121028412e+01
1.225000000000000000e+04,8.606923667995995686e+01
1.230000000000000000e+04,8.609453893984091621e+01
1.235000000000000000e+04,8.603463902310116396e+01
1.240000000000000000e+04,8.603341474714974879e+01
1.245000000000000000e+04,8.599299988413650908e+01
1.250000000000000000e+04,8.602920475548819468e+01
1.255000000000000000e+04,8.604438590116646424e+01
1.260000000000000000e+04,8.603210882279235250e+01
1.265000000000000000e+04,8.605643351874033442e+01
1.270000000000000000e+04,8.601504736539219209e+01
1.275000000000000000e+04,8.613020773389857254e+01
1.280000000000000000e+04,8.614050197728266767e+01
1.285000000000000000e+04,8.613803144615309293e+01
1.290000000000000000e+04,8.614050261299189515e+01
1.295000000000000000e+04,8.609412597512006471e+01
1.300000000000000000e+04,8.615468536082308049e+01
1.305000000000000000e+04,8.607857905053744219e+01
1.310000000000000000e+04,8.614800716097153099e+01
1.315000000000000000e+04,8.608421885890986403e+01
1.320000000000000000e+04,8.607731227534343077e+01
1.325000000000000000e+04,8.597391244409234901e+01
1.330000000000000000e+04,8.606299205218142845e+01
1.335000000000000000e+04,8.613303334795509159e+01
1.340000000000000000e+04,8.613780588593267851e+01
1.345000000000000000e+04,8.606620958424841206e+01
1.350000000000000000e+04,8.608687683707259453e+01
1.355000000000000000e+04,8.607384876340606183e+01
1.360000000000000000e+04,8.614434254097251653e+01
1.365000000000000000e+04,8.610495431827997947e+01
1.370000000000000000e+04,8.601038792022903579e+01
1.375000000000000000e+04,8.601257734783671083e+01
1.380000000000000000e+04,8.598238213457516110e+01
1.385000000000000000e+04,8.600661101456951485e+01
1.390000000000000000e+04,8.605856391612591949e+01
1.395000000000000000e+04,8.611795084322470473e+01
1.400000000000000000e+04,8.617569621333554153e+01
1.405000000000000000e+04,8.617761062551107898e+01
1.410000000000000000e+04,8.612113935472102355e+01
1.415000000000000000e+04,8.612112115725525996e+01
1.420000000000000000e+04,8.611748468615950003e+01
1.425000000000000000e+04,8.608332365172128675e+01
1.430000000000000000e+04,8.602427356899023891e+01
1.435000000000000000e+04,8.609432007355292171e+01
1.440000000000000000e+04,8.606032341164610955e+01
1.445000000000000000e+04,8.606503257462632916e+01
1.450000000000000000e+04,8.598681227437937480e+01
1.455000000000000000e+04,8.607417037258451842e+01
1.460000000000000000e+04,8.604574037975081069e+01
1.465000000000000000e+04,8.604168104868372779e+01
1.470000000000000000e+04,8.601407683556384143e+01
1.475000000000000000e+04,8.601425730023643723e+01
1.480000000000000000e+04,8.600517607975059775e+01
1.485000000000000000e+04,8.601114603395424751e+01
1.490000000000000000e+04,8.605257255494710478e+01
1.495000000000000000e+04,8.599737230406891797e+01
1.500000000000000000e+04,8.604344853584821351e+01
1.505000000000000000e+04,8.597938612642749945e+01
1.510000000000000000e+04,8.600529836451603671e+01
1.515000000000000000e+04,8.599205755112609495e+01
1.520000000000000000e+04,8.606168884857834200e+01
1.525000000000000000e+04,8.607414132955629782e+01
1.530000000000000000e+04,8.603342226870672960e+01
1.535000000000000000e+04,8.606567367715329908e+01
1.540000000000000000e+04,8.600810259084644827e+01
1.545000000000000000e+04,8.606007811742574631e+01
1.550000000000000000e+04,8.595938062387051559e+01
1.555000000000000000e+04,8.597927189752252275e+01
1.560000000000000000e+04,8.598273998727900391e+01
1.565000000000000000e+04,8.602406426365534742e+01
1.570000000000000000e+04,8.607322411713427357e+01
1.575000000000000000e+04,8.597617069027062087e+01
1.580000000000000000e+04,8.594510412914792141e+01
1.585000000000000000e+04,8.593858103815415461e+01
1.590000000000000000e+04,8.598672564727513645e+01
1.595000000000000000e+04,8.594586955457218380e+01
1.600000000000000000e+04,8.601944727731435592e+01
1.605000000000000000e+04,8.601287334677817853e+01
1.610000000000000000e+04,8.601762518498161114e+01
1.615000000000000000e+04,8.601126640310944538e+01
1.620000000000000000e+04,8.600668675290289400e+01
1.625000000000000000e+04,8.605444647844014128e+01
1.630000000000000000e+04,8.601722866166100800e+01
1.635000000000000000e+04,8.598863087111784864e+01
1.640000000000000000e+04,8.597141656853403902e+01
1.645000000000000000e+04,8.599422894580183652e+01
1.650000000000000000e+04,8.597532889748701734e+01
1.655000000000000000e+04,8.600205157777112674e+01
1.660000000000000000e+04,8.594440795596810290e+01
1.665000000000000000e+04,8.603720645700146008e+01
1.670000000000000000e+04,8.597111916261604847e+01
1.675000000000000000e+04,8.603804751139750806e+01
1.680000000000000000e+04,8.606033708341450961e+01
1.685000000000000000e+04,8.595557896182920388e+01
1.690000000000000000e+04,8.598349459512181170e+01
1.695000000000000000e+04,8.602498859704043355e+01
1.700000000000000000e+04,8.598296144387120421e+01
1.705000000000000000e+04,8.594643081926770378e+01
1.710000000000000000e+04,8.597733704747356853e+01
1.715000000000000000e+04,8.594325780168048823e+01
1.720000000000000000e+04,8.594349170782051317e+01
1.725000000000000000e+04,8.591585084801391758e+01
1.730000000000000000e+04,8.596627501329925281e+01
1.735000000000000000e+04,8.586194452638360985e+01
1.740000000000000000e+04,8.588514778782494830e+01
1.745000000000000000e+04,8.596874251876383255e+01
1.750000000000000000e+04,8.589995942520297945e+01
1.755000000000000000e+04,8.594204024003200004e+01
1.760000000000000000e+04,8.594673659875179794e+01
1.765000000000000000e+04,8.594070180956516936e+01
1.770000000000000000e+04,8.595579212846746486e+01
1.775000000000000000e+04,8.593583023767233442e+01
1.780000000000000000e+04,8.597978149967013906e+01
1.785000000000000000e+04,8.596731513562127702e+01
1.790000000000000000e+04,8.603841367812738383e+01
1.795000000000000000e+04,8.592740881099376793e+01
1.800000000000000000e+04,8.589825086526013820e+01
1.805000000000000000e+04,8.590711500998112626e+01
1.810000000000000000e+04,8.580684679217901589e+01
1.815000000000000000e+04,8.588512018119627101e+01
1.820000000000000000e+04,8.596546328267777426e+01
1.825000000000000000e+04,8.590087381864759664e+01
1.830000000000000000e+04,8.596882361934382288e+01
1.835000000000000000e+04,8.595906749680713688e+01
1.840000000000000000e+04,8.592895071509138916e+01
1.845000000000000000e+04,8.594151353691442807e+01
1.850000000000000000e+04,8.593921973035041617e+01
1.855000000000000000e+04,8.588149757371439819e+01
1.860000000000000000e+04,8.589300993090469660e+01
1.865000000000000000e+04,8.589233288448610892e+01
1.870000000000000000e+04,8.584237471588041046e+01
1.875000000000000000e+04,8.588439479064560089e+01
